date,start,finish,state
"2021-02-24",17340,17640,"light"
"2021-02-24",17340,17640,"light"
"2021-02-24",17640,18480,"wake"
"2021-02-24",17640,18480,"wake"
"2021-02-24",18480,19080,"deep"
"2021-02-24",18480,19080,"deep"
"2021-02-24",19080,19470,"light"
"2021-02-24",19080,19470,"light"
"2021-02-24",19470,20610,"deep"
"2021-02-24",19470,20610,"deep"
"2021-02-24",20610,21210,"light"
"2021-02-24",20610,21210,"light"
"2021-02-24",21210,22050,"deep"
"2021-02-24",21210,22050,"deep"
"2021-02-24",22050,30570,"light"
"2021-02-24",22050,30570,"light"
"2021-02-24",30570,30870,"rem"
"2021-02-24",30570,30870,"rem"
"2021-02-24",30870,32910,"light"
"2021-02-24",30870,32910,"light"
"2021-02-24",32910,33780,"wake"
"2021-02-24",32910,33780,"wake"
"2021-02-24",33780,38430,"light"
"2021-02-24",33780,38430,"light"
"2021-02-24",38430,39270,"rem"
"2021-02-24",38430,39270,"rem"
"2021-02-24",39270,40140,"light"
"2021-02-24",39270,40140,"light"
"2021-02-24",40140,40470,"rem"
"2021-02-24",40140,40470,"rem"
"2021-02-24",40470,42300,"light"
"2021-02-24",40470,42300,"light"
"2021-02-24",42300,43230,"rem"
"2021-02-24",42300,43230,"rem"
"2021-02-24",43230,43680,"light"
"2021-02-24",43230,43680,"light"
"2021-02-24",43680,45030,"rem"
"2021-02-24",43680,45030,"rem"
"2021-02-24",45030,45720,"wake"
"2021-02-24",45030,45720,"wake"
"2021-02-24",45720,45750,"light"
"2021-02-24",45720,45750,"light"
"2021-02-24",45750,49050,"rem"
"2021-02-24",45750,49050,"rem"
"2021-02-25",25380,25650,"wake"
"2021-02-25",25650,25890,"light"
"2021-02-25",25890,27990,"deep"
"2021-02-25",27990,28140,"light"
"2021-02-25",28140,28410,"rem"
"2021-02-25",28410,31470,"light"
"2021-02-25",31470,31740,"deep"
"2021-02-25",31740,32310,"light"
"2021-02-25",32310,33210,"rem"
"2021-02-25",33210,33330,"light"
"2021-02-25",33330,34140,"wake"
"2021-02-25",34140,34620,"light"
"2021-02-25",34620,35160,"wake"
"2021-02-25",35160,36450,"light"
"2021-02-25",36450,37020,"deep"
"2021-02-25",37020,37530,"light"
"2021-02-25",37530,38010,"deep"
"2021-02-25",38010,38730,"light"
"2021-02-25",38730,39060,"rem"
"2021-02-25",39060,39570,"light"
"2021-02-25",39570,39930,"wake"
"2021-02-25",39930,42480,"light"
"2021-02-25",42480,42900,"rem"
"2021-02-25",42900,43620,"light"
"2021-02-25",43620,44070,"rem"
"2021-02-25",44070,44400,"light"
"2021-02-25",44400,45450,"rem"
"2021-02-25",45450,46830,"light"
"2021-02-25",46830,47130,"rem"
"2021-02-25",47130,47640,"light"
"2021-02-25",47640,48720,"rem"
"2021-02-25",48720,49530,"wake"
"2021-02-25",49530,51240,"light"
"2021-02-25",51240,51630,"wake"
"2021-02-25",51630,52470,"light"
"2021-02-25",52470,52920,"rem"
"2021-02-26",18750,18780,"wake"
"2021-02-26",18780,18930,"light"
"2021-02-26",18930,21360,"deep"
"2021-02-26",21360,22740,"light"
"2021-02-26",22740,23700,"wake"
"2021-02-26",23700,23760,"light"
"2021-02-26",23760,24060,"rem"
"2021-02-26",24060,25110,"light"
"2021-02-26",25110,25650,"deep"
"2021-02-26",25650,26100,"wake"
"2021-02-26",26100,27420,"light"
"2021-02-26",27420,27900,"deep"
"2021-02-26",27900,31530,"light"
"2021-02-26",31530,31860,"deep"
"2021-02-26",31860,37080,"light"
"2021-02-26",37080,38700,"rem"
"2021-02-26",38700,41700,"light"
"2021-02-26",41700,47190,"rem"
"2021-02-27",13380,14040,"wake"
"2021-02-27",14040,15990,"light"
"2021-02-27",15990,16890,"deep"
"2021-02-27",16890,17640,"light"
"2021-02-27",17640,18480,"wake"
"2021-02-27",18480,22590,"light"
"2021-02-27",22590,23280,"rem"
"2021-02-27",23280,27720,"light"
"2021-02-27",27720,28140,"wake"
"2021-02-27",28140,29400,"light"
"2021-02-27",29400,30570,"deep"
"2021-02-27",30570,30690,"light"
"2021-02-27",30690,30900,"wake"
"2021-02-27",30900,31380,"light"
"2021-02-27",35400,35430,"wake"
"2021-02-27",35430,36810,"deep"
"2021-02-27",36810,37560,"light"
"2021-02-27",37560,38700,"deep"
"2021-02-27",38700,41760,"light"
"2021-02-27",41760,42930,"rem"
"2021-02-27",42930,42960,"light"
"2021-02-27",42960,43620,"wake"
"2021-02-27",43620,45060,"light"
"2021-02-27",45060,45330,"rem"
"2021-02-27",45330,47220,"light"
"2021-02-27",47220,51120,"rem"
"2021-02-27",51120,51180,"light"
"2021-02-28",18240,18630,"wake"
"2021-02-28",18630,19080,"deep"
"2021-02-28",19080,20880,"light"
"2021-02-28",20880,21180,"deep"
"2021-02-28",21180,21420,"light"
"2021-02-28",21420,23430,"rem"
"2021-02-28",23430,23550,"light"
"2021-02-28",23550,24270,"wake"
"2021-02-28",24270,26370,"light"
"2021-02-28",26370,26610,"wake"
"2021-02-28",26610,26940,"light"
"2021-02-28",26940,28350,"deep"
"2021-02-28",28350,30090,"light"
"2021-02-28",30090,31350,"rem"
"2021-02-28",31350,31860,"light"
"2021-02-28",31860,32820,"wake"
"2021-02-28",32820,35730,"light"
"2021-02-28",35730,37380,"deep"
"2021-02-28",37380,37590,"light"
"2021-02-28",37590,40080,"rem"
"2021-02-28",40080,42780,"light"
"2021-02-28",42780,46530,"rem"
"2021-02-28",46530,46920,"light"
"2021-02-28",46920,47700,"rem"
"2021-02-28",85170,85470,"restless"
"2021-02-28",85470,86400,"asleep"
"2021-03-01",0,2970,"asleep"
"2021-03-01",2970,3150,"restless"
"2021-03-01",3150,3510,"asleep"
"2021-03-01",11970,12030,"wake"
"2021-03-01",12030,12150,"light"
"2021-03-01",12150,13710,"deep"
"2021-03-01",13710,15690,"light"
"2021-03-01",15690,16770,"deep"
"2021-03-01",16770,18090,"light"
"2021-03-01",18090,19920,"rem"
"2021-03-01",19920,21120,"wake"
"2021-03-01",21120,24420,"light"
"2021-03-01",24420,25800,"wake"
"2021-03-01",25800,26280,"light"
"2021-03-01",26280,26820,"deep"
"2021-03-01",26820,27240,"light"
"2021-03-01",27240,28350,"deep"
"2021-03-01",28350,29490,"light"
"2021-03-01",29490,31740,"rem"
"2021-03-01",31740,32580,"wake"
"2021-03-01",32580,35910,"light"
"2021-03-01",35910,36330,"wake"
"2021-03-01",36330,37410,"light"
"2021-03-01",37410,40680,"rem"
"2021-03-01",40680,41130,"light"
"2021-03-01",41130,41430,"rem"
"2021-03-01",41430,43410,"light"
"2021-03-01",43410,45180,"rem"
"2021-03-02",21780,22260,"wake"
"2021-03-02",22260,23310,"light"
"2021-03-02",23310,24000,"deep"
"2021-03-02",24000,25860,"rem"
"2021-03-02",25860,25890,"light"
"2021-03-02",25890,26640,"wake"
"2021-03-02",26640,28800,"light"
"2021-03-02",28800,29790,"rem"
"2021-03-02",29790,31800,"light"
"2021-03-02",31800,32190,"rem"
"2021-03-02",32190,36420,"light"
"2021-03-02",36420,36840,"wake"
"2021-03-02",36840,37950,"light"
"2021-03-02",37950,38760,"deep"
"2021-03-02",38760,40560,"light"
"2021-03-02",40560,41040,"wake"
"2021-03-02",41040,42840,"light"
"2021-03-02",42840,43620,"wake"
"2021-03-02",43620,47040,"light"
"2021-03-02",47040,47520,"rem"
"2021-03-02",47520,49020,"light"
"2021-03-02",49020,49410,"wake"
"2021-03-03",1830,1950,"awake"
"2021-03-03",1950,2010,"restless"
"2021-03-03",2010,5610,"asleep"
"2021-03-03",5610,5730,"restless"
"2021-03-03",5730,5850,"asleep"
"2021-03-03",5850,6090,"restless"
"2021-03-03",6090,6210,"awake"
"2021-03-03",13440,13470,"wake"
"2021-03-03",13470,13980,"deep"
"2021-03-03",13980,14040,"light"
"2021-03-03",14040,14580,"deep"
"2021-03-03",14580,14730,"light"
"2021-03-03",14730,15210,"deep"
"2021-03-03",15210,16680,"light"
"2021-03-03",16680,18180,"deep"
"2021-03-03",18180,18870,"light"
"2021-03-03",18870,20190,"rem"
"2021-03-03",20190,26220,"light"
"2021-03-03",26220,26520,"rem"
"2021-03-03",26520,28500,"light"
"2021-03-03",28500,29520,"wake"
"2021-03-03",29520,31080,"light"
"2021-03-03",31080,32070,"deep"
"2021-03-03",32070,39120,"light"
"2021-03-03",39120,41580,"rem"
"2021-03-03",41580,42060,"light"
"2021-03-03",42060,44970,"rem"
"2021-03-03",44970,45540,"light"
"2021-03-03",45540,45960,"wake"
"2021-03-03",45960,46890,"light"
"2021-03-03",46890,47760,"rem"
"2021-03-04",27480,28530,"light"
"2021-03-04",28530,29040,"wake"
"2021-03-04",29040,31770,"light"
"2021-03-04",31770,32970,"wake"
"2021-03-04",32970,33750,"light"
"2021-03-04",33750,37080,"deep"
"2021-03-04",37080,37290,"light"
"2021-03-04",37290,38010,"rem"
"2021-03-04",38010,38670,"light"
"2021-03-04",38670,39000,"deep"
"2021-03-04",39000,39030,"light"
"2021-03-04",39030,39330,"wake"
"2021-03-04",39330,45330,"light"
"2021-03-04",45330,45660,"wake"
"2021-03-04",45660,45780,"light"
"2021-03-04",45780,46380,"wake"
"2021-03-04",46380,47700,"light"
"2021-03-04",47700,47910,"wake"
"2021-03-04",47910,50730,"light"
"2021-03-05",1320,1350,"wake"
"2021-03-05",1350,1500,"light"
"2021-03-05",1500,3660,"deep"
"2021-03-05",3660,4320,"light"
"2021-03-05",4320,6870,"deep"
"2021-03-05",6870,7560,"wake"
"2021-03-05",7560,7740,"light"
"2021-03-05",7740,8100,"wake"
"2021-03-05",8100,8910,"light"
"2021-03-05",8910,10170,"deep"
"2021-03-05",10170,14100,"light"
"2021-03-05",14100,15660,"deep"
"2021-03-05",15660,16200,"light"
"2021-03-05",16200,17010,"deep"
"2021-03-05",17010,18570,"light"
"2021-03-05",18570,19830,"rem"
"2021-03-05",19830,20790,"light"
"2021-03-05",20790,21120,"wake"
"2021-03-05",21120,24510,"light"
"2021-03-05",24510,24810,"rem"
"2021-03-05",24810,24960,"light"
"2021-03-05",24960,25320,"deep"
"2021-03-05",25320,26820,"rem"
"2021-03-05",26820,28710,"light"
"2021-03-05",28710,29820,"wake"
"2021-03-05",29820,30210,"light"
"2021-03-05",30210,30990,"wake"
"2021-03-05",30990,31140,"light"
"2021-03-05",31140,31560,"wake"
"2021-03-05",31560,31860,"light"
"2021-03-05",31860,32520,"wake"
"2021-03-05",32520,33060,"light"
"2021-03-05",33060,33540,"wake"
"2021-03-05",33540,37800,"light"
"2021-03-05",37800,41640,"rem"
"2021-03-05",41640,44460,"light"
"2021-03-05",44460,47100,"rem"
"2021-03-06",8760,8790,"wake"
"2021-03-06",8790,11520,"light"
"2021-03-06",11520,11820,"rem"
"2021-03-06",11820,12450,"light"
"2021-03-06",12450,12720,"wake"
"2021-03-06",12720,12930,"light"
"2021-03-06",12930,14370,"wake"
"2021-03-06",14370,14820,"light"
"2021-03-06",14820,15870,"wake"
"2021-03-06",15870,15960,"light"
"2021-03-06",15960,18240,"deep"
"2021-03-06",18240,20160,"light"
"2021-03-06",20160,21210,"rem"
"2021-03-06",21210,23550,"light"
"2021-03-06",23550,24660,"deep"
"2021-03-06",24660,25230,"light"
"2021-03-06",25230,26400,"deep"
"2021-03-06",26400,26760,"light"
"2021-03-06",26760,27720,"rem"
"2021-03-06",27720,29370,"light"
"2021-03-06",29370,30120,"wake"
"2021-03-06",30120,33960,"light"
"2021-03-06",33960,34320,"deep"
"2021-03-06",34320,35100,"light"
"2021-03-06",35100,35460,"rem"
"2021-03-06",35460,36180,"light"
"2021-03-06",36180,36630,"rem"
"2021-03-06",36630,37080,"light"
"2021-03-06",37080,38130,"rem"
"2021-03-06",38130,40740,"light"
"2021-03-06",40740,44850,"rem"
"2021-03-06",44850,45270,"light"
"2021-03-07",34530,34560,"wake"
"2021-03-07",34560,35490,"light"
"2021-03-07",35490,36750,"rem"
"2021-03-07",36750,37530,"light"
"2021-03-07",37530,38070,"deep"
"2021-03-07",38070,40740,"light"
"2021-03-07",40740,41940,"rem"
"2021-03-07",41940,41970,"light"
"2021-03-07",41970,42630,"wake"
"2021-03-07",42630,47130,"light"
"2021-03-07",47130,47400,"rem"
"2021-03-07",47400,48570,"light"
"2021-03-07",48570,49140,"wake"
"2021-03-07",69540,69570,"wake"
"2021-03-07",69570,70230,"light"
"2021-03-07",70230,70560,"deep"
"2021-03-07",70560,71520,"light"
"2021-03-07",71520,71880,"wake"
"2021-03-07",71880,72150,"light"
"2021-03-07",72150,72360,"wake"
"2021-03-07",72360,73230,"light"
"2021-03-07",73230,73530,"deep"
"2021-03-07",73530,74550,"light"
"2021-03-07",74550,76230,"wake"
"2021-03-07",76230,76560,"deep"
"2021-03-07",76560,77370,"wake"
"2021-03-07",77370,77880,"light"
"2021-03-07",77880,78360,"wake"
"2021-03-07",78360,80850,"light"
"2021-03-07",80850,82770,"wake"
"2021-03-07",82770,84210,"light"
"2021-03-07",84210,84600,"wake"
"2021-03-07",84600,86220,"light"
"2021-03-07",86220,86400,"wake"
"2021-03-08",0,210,"wake"
"2021-03-08",210,930,"light"
"2021-03-08",930,2220,"wake"
"2021-03-08",2220,3660,"deep"
"2021-03-08",3660,5820,"light"
"2021-03-08",5820,6150,"rem"
"2021-03-08",6150,6480,"light"
"2021-03-08",6480,7080,"wake"
"2021-03-08",7080,9300,"light"
"2021-03-08",9300,10020,"deep"
"2021-03-08",10020,10950,"light"
"2021-03-08",10950,11760,"rem"
"2021-03-08",11760,16710,"light"
"2021-03-08",16710,18480,"rem"
"2021-03-08",18480,21840,"light"
"2021-03-08",21840,22410,"rem"
"2021-03-08",22410,23730,"light"
"2021-03-08",23730,26010,"rem"
"2021-03-08",26010,26820,"light"
"2021-03-08",26820,28170,"deep"
"2021-03-08",28170,30630,"light"
"2021-03-08",30630,35850,"rem"
"2021-03-08",35850,38760,"light"
"2021-03-08",38760,40440,"rem"
"2021-03-08",40440,40860,"light"
"2021-03-08",40860,41130,"rem"
"2021-03-08",41130,42060,"light"
"2021-03-08",42060,42270,"wake"
"2021-03-09",29970,30000,"wake"
"2021-03-09",30000,30870,"light"
"2021-03-09",30870,31080,"wake"
"2021-03-09",31080,33360,"light"
"2021-03-09",33360,34980,"deep"
"2021-03-09",34980,35640,"wake"
"2021-03-09",35640,36960,"light"
"2021-03-09",36960,37530,"wake"
"2021-03-09",37530,37920,"light"
"2021-03-09",37920,39540,"deep"
"2021-03-09",39540,39690,"light"
"2021-03-09",39690,42210,"rem"
"2021-03-09",42210,44790,"light"
"2021-03-09",44790,45810,"rem"
"2021-03-09",45810,47190,"light"
"2021-03-09",47190,47490,"rem"
"2021-03-09",77220,82650,"light"
"2021-03-09",82650,83670,"rem"
"2021-03-09",83670,85380,"light"
"2021-03-09",85380,86400,"wake"
"2021-03-10",0,60,"wake"
"2021-03-10",60,1860,"light"
"2021-03-10",1860,2280,"wake"
"2021-03-10",2280,4710,"deep"
"2021-03-10",4710,5640,"light"
"2021-03-10",5640,6630,"rem"
"2021-03-10",6630,10290,"light"
"2021-03-10",15360,15960,"wake"
"2021-03-10",15960,16530,"deep"
"2021-03-10",16530,16830,"light"
"2021-03-10",16830,17880,"deep"
"2021-03-10",17880,22290,"light"
"2021-03-10",22290,22710,"rem"
"2021-03-10",22710,24030,"light"
"2021-03-10",24030,24540,"deep"
"2021-03-10",24540,26580,"light"
"2021-03-10",26580,28980,"rem"
"2021-03-10",28980,30930,"light"
"2021-03-10",30930,31920,"rem"
"2021-03-10",31920,34170,"light"
"2021-03-10",34170,36600,"rem"
"2021-03-10",36600,37440,"light"
"2021-03-10",37440,38340,"wake"
"2021-03-10",38340,39270,"light"
"2021-03-10",39270,40350,"rem"
"2021-03-10",40350,41370,"light"
"2021-03-10",41370,42630,"rem"
"2021-03-10",42630,44490,"light"
"2021-03-10",44490,45390,"rem"
"2021-03-11",21030,21090,"restless"
"2021-03-11",21090,21150,"asleep"
"2021-03-11",21150,21210,"restless"
"2021-03-11",21210,23610,"asleep"
"2021-03-11",23610,23670,"restless"
"2021-03-11",23670,23730,"asleep"
"2021-03-11",23730,23790,"restless"
"2021-03-11",23790,25110,"asleep"
"2021-03-11",25110,25170,"restless"
"2021-03-11",25170,25410,"asleep"
"2021-03-11",29400,29430,"light"
"2021-03-11",29430,29820,"wake"
"2021-03-11",29820,31110,"light"
"2021-03-11",31110,32310,"rem"
"2021-03-11",32310,37380,"light"
"2021-03-11",37380,38670,"rem"
"2021-03-11",38670,42540,"light"
"2021-03-11",42540,44160,"rem"
"2021-03-11",44160,44400,"wake"
"2021-03-11",44400,44790,"light"
"2021-03-11",44790,45030,"wake"
"2021-03-11",45030,46590,"light"
"2021-03-11",46590,47160,"wake"
"2021-03-11",47160,48000,"light"
"2021-03-11",48000,48690,"rem"
"2021-03-12",1020,1050,"wake"
"2021-03-12",1050,5820,"light"
"2021-03-12",5820,6120,"deep"
"2021-03-12",6120,6690,"wake"
"2021-03-12",6690,11550,"light"
"2021-03-12",11550,12300,"wake"
"2021-03-12",12300,12600,"light"
"2021-03-12",12600,14070,"wake"
"2021-03-12",14070,14850,"light"
"2021-03-12",14850,15180,"rem"
"2021-03-12",15180,16380,"deep"
"2021-03-12",16380,16650,"rem"
"2021-03-12",16650,18420,"light"
"2021-03-12",23730,24000,"wake"
"2021-03-12",24000,24780,"light"
"2021-03-12",24780,25110,"rem"
"2021-03-12",25110,26100,"light"
"2021-03-12",26100,26430,"rem"
"2021-03-12",26430,26850,"deep"
"2021-03-12",26850,27570,"light"
"2021-03-12",27570,27900,"rem"
"2021-03-12",27900,29010,"light"
"2021-03-12",29010,29310,"wake"
"2021-03-12",29310,33930,"light"
"2021-03-12",33930,34770,"rem"
"2021-03-12",34770,36450,"light"
"2021-03-12",36450,37770,"deep"
"2021-03-12",37770,39300,"light"
"2021-03-12",39300,40620,"rem"
"2021-03-12",52410,54210,"asleep"
"2021-03-12",54210,54510,"restless"
"2021-03-12",54510,54750,"asleep"
"2021-03-12",54750,55170,"restless"
"2021-03-12",55170,55470,"asleep"
"2021-03-12",55470,55590,"restless"
"2021-03-12",55590,55890,"asleep"
"2021-03-12",55890,56250,"restless"
"2021-03-12",56250,56310,"awake"
"2021-03-12",86220,86250,"wake"
"2021-03-12",86250,86400,"light"
"2021-03-13",0,240,"light"
"2021-03-13",240,480,"wake"
"2021-03-13",480,1440,"light"
"2021-03-13",1440,1740,"wake"
"2021-03-13",1740,1860,"light"
"2021-03-13",1860,2070,"wake"
"2021-03-13",2070,3240,"light"
"2021-03-13",3240,3600,"wake"
"2021-03-13",3600,5160,"light"
"2021-03-13",5160,6360,"wake"
"2021-03-13",6360,8160,"light"
"2021-03-13",8160,8430,"rem"
"2021-03-13",8430,8520,"light"
"2021-03-13",8520,9720,"rem"
"2021-03-13",9720,11040,"light"
"2021-03-13",11040,12030,"wake"
"2021-03-13",12030,15000,"light"
"2021-03-13",15000,15480,"deep"
"2021-03-13",15480,16710,"light"
"2021-03-13",16710,18900,"rem"
"2021-03-13",18900,21030,"light"
"2021-03-13",21030,22710,"rem"
"2021-03-13",22710,23340,"light"
"2021-03-13",23340,23730,"rem"
"2021-03-13",23730,24000,"light"
"2021-03-13",24000,25170,"rem"
"2021-03-13",25170,25200,"light"
"2021-03-13",38280,38400,"awake"
"2021-03-13",38400,38520,"restless"
"2021-03-13",38520,38640,"asleep"
"2021-03-13",38640,38700,"restless"
"2021-03-13",38700,45780,"asleep"
"2021-03-13",45780,45840,"restless"
"2021-03-14",23550,25440,"light"
"2021-03-14",25440,25830,"rem"
"2021-03-14",25830,26940,"light"
"2021-03-14",26940,27810,"rem"
"2021-03-14",27810,28110,"deep"
"2021-03-14",28110,32730,"light"
"2021-03-14",32730,33690,"rem"
"2021-03-14",33690,34830,"light"
"2021-03-14",34830,35040,"wake"
"2021-03-14",35040,38670,"light"
"2021-03-14",38670,38880,"wake"
"2021-03-14",38880,39000,"light"
"2021-03-14",39000,39930,"deep"
"2021-03-14",39930,42120,"wake"
"2021-03-14",42120,45030,"light"
"2021-03-14",45030,46440,"rem"
"2021-03-14",46440,47490,"light"
"2021-03-14",47490,49080,"rem"
"2021-03-15",19830,22560,"light"
"2021-03-15",22560,22920,"wake"
"2021-03-15",22920,23370,"light"
"2021-03-15",23370,23610,"wake"
"2021-03-15",23610,24330,"light"
"2021-03-15",24330,24900,"wake"
"2021-03-15",24900,24930,"light"
"2021-03-15",24930,25260,"rem"
"2021-03-15",25260,25860,"light"
"2021-03-15",25860,26190,"rem"
"2021-03-15",26190,29250,"light"
"2021-03-15",29250,31620,"rem"
"2021-03-15",31620,34890,"light"
"2021-03-15",34890,35640,"wake"
"2021-03-15",35640,36390,"light"
"2021-03-15",36390,36780,"wake"
"2021-03-15",36780,37560,"light"
"2021-03-15",37560,38100,"wake"
"2021-03-15",38100,38340,"light"
"2021-03-15",38340,40350,"deep"
"2021-03-15",40350,43620,"light"
"2021-03-15",43620,43920,"rem"
"2021-03-15",43920,44550,"light"
"2021-03-15",44550,45390,"wake"
"2021-03-15",45390,46200,"light"
"2021-03-15",46200,46470,"wake"
"2021-03-15",46470,46740,"light"
"2021-03-16",14700,14940,"restless"
"2021-03-16",14940,15060,"asleep"
"2021-03-16",15060,15240,"restless"
"2021-03-16",15240,19020,"asleep"
"2021-03-16",23940,23970,"wake"
"2021-03-16",23970,24240,"light"
"2021-03-16",24240,25680,"deep"
"2021-03-16",25680,27780,"light"
"2021-03-16",27780,32910,"rem"
"2021-03-16",32910,39660,"light"
"2021-03-16",39660,40500,"wake"
"2021-03-16",40500,42390,"light"
"2021-03-16",42390,42660,"wake"
"2021-03-17",7140,7500,"wake"
"2021-03-17",7500,7860,"light"
"2021-03-17",7860,8070,"wake"
"2021-03-17",8070,8160,"light"
"2021-03-17",8160,9000,"wake"
"2021-03-17",9000,9540,"light"
"2021-03-17",9540,10050,"wake"
"2021-03-17",10050,12720,"light"
"2021-03-17",12720,13980,"rem"
"2021-03-17",13980,15120,"wake"
"2021-03-17",15120,16230,"light"
"2021-03-17",16230,18060,"wake"
"2021-03-17",18060,18210,"light"
"2021-03-17",18210,20790,"deep"
"2021-03-17",20790,22440,"light"
"2021-03-17",22440,22830,"rem"
"2021-03-17",22830,24330,"light"
"2021-03-17",24330,25020,"deep"
"2021-03-17",25020,27510,"light"
"2021-03-17",27510,29190,"rem"
"2021-03-17",29190,32910,"light"
"2021-03-17",32910,36780,"rem"
"2021-03-17",36780,37650,"light"
"2021-03-17",37650,38970,"rem"
"2021-03-18",21600,21630,"wake"
"2021-03-18",21630,24420,"light"
"2021-03-18",24420,26580,"deep"
"2021-03-18",26580,27810,"light"
"2021-03-18",27810,28110,"rem"
"2021-03-18",28110,29610,"light"
"2021-03-18",29610,30300,"wake"
"2021-03-18",30300,33390,"light"
"2021-03-18",33390,36030,"rem"
"2021-03-18",36030,36750,"wake"
"2021-03-18",36750,41490,"light"
"2021-03-18",41490,42150,"wake"
"2021-03-18",42150,44610,"light"
"2021-03-18",44610,45120,"deep"
"2021-03-19",22170,22590,"light"
"2021-03-19",22590,25290,"deep"
"2021-03-19",25290,25800,"wake"
"2021-03-19",25800,27090,"rem"
"2021-03-19",27090,32220,"light"
"2021-03-19",32220,34860,"rem"
"2021-03-19",34860,38190,"light"
"2021-03-19",38190,39150,"deep"
"2021-03-19",39150,39570,"light"
"2021-03-19",39570,40200,"rem"
"2021-03-19",40200,41220,"light"
"2021-03-19",41220,42000,"wake"
"2021-03-19",42000,45210,"light"
"2021-03-19",45210,45600,"rem"
"2021-03-19",45600,47250,"light"
"2021-03-19",47250,47520,"wake"
"2021-03-19",47520,48750,"light"
"2021-03-19",48750,49290,"rem"
"2021-03-19",49290,49710,"wake"
"2021-03-19",49710,49830,"light"
"2021-03-19",49830,50160,"rem"
"2021-03-19",50160,50370,"light"
"2021-03-19",50370,50610,"wake"
"2021-03-20",13890,14190,"wake"
"2021-03-20",14190,14970,"light"
"2021-03-20",14970,18090,"deep"
"2021-03-20",18090,18360,"wake"
"2021-03-20",18360,18450,"light"
"2021-03-20",18450,18930,"rem"
"2021-03-20",18930,20730,"light"
"2021-03-20",20730,21000,"wake"
"2021-03-20",21000,22680,"light"
"2021-03-20",22680,23490,"rem"
"2021-03-20",23490,25620,"wake"
"2021-03-20",25620,25830,"light"
"2021-03-20",25830,26220,"deep"
"2021-03-20",26220,26790,"light"
"2021-03-20",26790,27090,"rem"
"2021-03-20",27090,31260,"light"
"2021-03-20",31260,31560,"rem"
"2021-03-20",31560,31890,"light"
"2021-03-20",31890,34020,"rem"
"2021-03-20",34020,35460,"light"
"2021-03-20",35460,35760,"deep"
"2021-03-20",35760,38370,"light"
"2021-03-20",38370,40080,"rem"
"2021-03-20",40080,41070,"wake"
"2021-03-20",41070,51180,"light"
"2021-03-21",17550,17580,"wake"
"2021-03-21",17580,20160,"light"
"2021-03-21",20160,20790,"deep"
"2021-03-21",20790,21840,"light"
"2021-03-21",21840,22830,"deep"
"2021-03-21",22830,23370,"wake"
"2021-03-21",23370,23850,"light"
"2021-03-21",23850,25410,"rem"
"2021-03-21",25410,25740,"light"
"2021-03-21",25740,26040,"wake"
"2021-03-21",26040,27840,"light"
"2021-03-21",27840,28410,"wake"
"2021-03-21",28410,29070,"light"
"2021-03-21",29070,30030,"deep"
"2021-03-21",30030,33390,"light"
"2021-03-21",33390,33930,"deep"
"2021-03-21",33930,34890,"light"
"2021-03-21",34890,36360,"rem"
"2021-03-21",36360,36540,"light"
"2021-03-21",36540,36870,"deep"
"2021-03-21",36870,40170,"light"
"2021-03-21",40170,42180,"rem"
"2021-03-21",42180,44730,"light"
"2021-03-21",44730,46440,"rem"
"2021-03-21",46440,46620,"light"
"2021-03-21",46620,47100,"wake"
"2021-03-21",47100,49080,"light"
"2021-03-21",49080,49560,"wake"
"2021-03-21",49560,50700,"light"
"2021-03-21",50700,51000,"wake"
"2021-03-22",3420,3720,"asleep"
"2021-03-22",3720,4200,"restless"
"2021-03-22",4200,4380,"asleep"
"2021-03-22",4380,4740,"restless"
"2021-03-22",4740,4980,"asleep"
"2021-03-22",4980,5100,"restless"
"2021-03-22",5100,5340,"asleep"
"2021-03-22",5340,5760,"restless"
"2021-03-22",5760,8280,"asleep"
"2021-03-22",14790,14820,"wake"
"2021-03-22",14820,15270,"light"
"2021-03-22",15270,15990,"wake"
"2021-03-22",15990,17040,"light"
"2021-03-22",17040,17460,"wake"
"2021-03-22",17460,18600,"light"
"2021-03-22",18600,20340,"deep"
"2021-03-22",20340,20730,"light"
"2021-03-22",20730,22320,"rem"
"2021-03-22",22320,22440,"light"
"2021-03-22",22440,23580,"wake"
"2021-03-22",23580,24390,"deep"
"2021-03-22",24390,27210,"light"
"2021-03-22",27210,28050,"deep"
"2021-03-22",28050,29580,"light"
"2021-03-22",29580,29910,"rem"
"2021-03-22",29910,32340,"light"
"2021-03-22",32340,32550,"wake"
"2021-03-22",32550,34530,"light"
"2021-03-22",34530,34800,"rem"
"2021-03-22",34800,34980,"light"
"2021-03-22",34980,35520,"deep"
"2021-03-22",35520,36180,"rem"
"2021-03-22",36180,36720,"wake"
"2021-03-22",36720,40980,"light"
"2021-03-22",40980,43740,"rem"
"2021-03-22",43740,44460,"wake"
"2021-03-22",44460,45000,"light"
"2021-03-22",45000,45480,"wake"
"2021-03-22",45480,45660,"light"
"2021-03-22",45660,48750,"rem"
"2021-03-22",48750,50910,"light"
"2021-03-23",22470,22500,"wake"
"2021-03-23",22500,22800,"light"
"2021-03-23",22800,23220,"wake"
"2021-03-23",23220,26010,"light"
"2021-03-23",26010,27090,"deep"
"2021-03-23",27090,29040,"wake"
"2021-03-23",29040,29790,"light"
"2021-03-23",29790,30090,"rem"
